
0, 104
1, 103
0, 104
1, 207
0, 104
1, 104
0, 210
1, 930
0, 104
1, 933
0, 104
1, 104
0, 115
1, 714
0, 675
1, 694
0, 6926
1, 104
0, 103
1, 104
0, 104
1, 207
0, 104
1, 104
0, 207
1, 933
0, 104
1, 933
0, 104
1, 103
0, 364
1, 694
0, 695
1, 694
0, 6574
1, 104
0, 103
1, 104
0, 104
1, 207
0, 104
1, 104
0, 207
1, 933
0, 104
1, 933
0, 104
1, 124
0, 695
0, 694
1, 694
0, 7021
1, 103
0, 104
1, 104
0, 103
1, 208
0, 103
1, 104
0, 207
1, 934
0, 103
1, 933
0, 104
1, 104
0, 269
0, 700
0, 689
1, 694
0, 6772
1, 104
0, 103
1, 104
0, 104
1, 207
0, 104
1, 103
0, 208
1, 933
0, 104
1, 933
0, 103
1, 104
0, 517
0, 695
1, 694
0, 7115
1, 103
0, 104
1, 104
0, 103
1, 208
0, 103
1, 104
0, 207
1, 934
0, 103
1, 933
0, 104
1, 104
0, 175
1, 694
0, 695
1, 694
0, 6866
1, 104
0, 103
1, 104
0, 104
1, 207
0, 104
1, 103
0, 208
1, 933
0, 104
1, 933
0, 103
1, 104
0, 423
1, 695
0, 694
1, 695
0, 6514
1, 103
0, 104
1, 104
0, 103
1, 208
0, 103
1, 104
0, 207
1, 934
0, 103
1, 933
0, 104
1, 185
0, 694
0, 695
1, 699
0, 6955
1, 104
0, 103
1, 104
0, 104
1, 207
0, 104
1, 103
0, 208
1, 933
0, 104
1, 933
0, 103
1, 104
0, 329
0, 695
0, 694
1, 695
0, 6608
1, 103
0, 104
1, 104
0, 103
1, 208
0, 104
1, 103
0, 208
1, 933
0, 103
1, 934
0, 103
1, 104
0, 681
0, 694
1, 695
0, 7054
1, 104
0, 104
1, 103
0, 104
1, 207
0, 104
1, 104
0, 207
1, 933
0, 104
1, 933
0, 104
1, 103
0, 235
1, 695
0, 694
1, 695
0, 6702
1, 104
0, 103
1, 104
0, 104
1, 207
0, 104
1, 103
0, 208
1, 933
0, 104
1, 933
0, 103
1, 104
0, 587
0, 694
1, 695
0, 7148
1, 104
0, 104
1, 103
0, 104
1, 208
0, 103
1, 104
0, 207
1, 933
0, 104
1, 933
0, 104
1, 104
0, 140
1, 700
0, 689
1, 694
0, 6901
1, 104
0, 103
1, 104
0, 104
1, 207
0, 104
1, 103
0, 208
1, 933
0, 104
1, 933
0, 103
1, 104
0, 389
1, 694
0, 695
1, 694
0, 6549
1, 103
0, 104
1, 104
0, 103
1, 208
0, 104
1, 103
0, 208
1, 933
0, 103
1, 934
0, 103
1, 150
0, 695
0, 694
1, 694
0, 6995
1, 104
0, 104
1, 103
0, 104
1, 207
0, 104
1, 104
0, 207
1, 933
0, 104
1, 933
0, 104
1, 103
0, 295
0, 694
0, 695
1, 694
0, 6747
1, 103
0, 104
1, 104
0, 103
1, 208
0, 103
1, 104
0, 207
1, 934
0, 103
1, 933
0, 104
1, 104
0, 542
0, 700
1, 689
0, 7089
1, 104
0, 104
1, 104
0, 103
1, 208
0, 103
1, 104
0, 207
1, 933
0, 104
1, 933
0, 104
1, 104
0, 200
1, 694
0, 695
1, 694
0, 6841
1, 104
0, 103
1, 104
0, 104
1, 207
0, 104
1, 103
0, 208
1, 933
0, 104
1, 933
0, 103
1, 104
0, 448
0, 695
1, 723
0, 7155
1, 103
0, 104
1, 104
0, 103
1, 208
0, 103
1, 104
0, 207
1, 934
0, 103
1, 933
0, 104
1, 104
0, 106
1, 723
0, 665
1, 695
0, 6935
1, 104
0, 103
1, 104
0, 104
1, 207
0, 104
1, 103
0, 208
1, 933
0, 104
1, 933
0, 103
1, 104
0, 354
1, 695
0, 694
1, 700
0, 6577
1, 104
0, 104
1, 103
0, 104
1, 208
0, 103
1, 104
0, 207
1, 933
0, 104
1, 933
0, 104
1, 116
0, 694
0, 694
1, 695
0, 7029
1, 103
0, 104
1, 104
0, 103
1, 208
0, 104
1, 103
0, 208
1, 933
0, 103
1, 934
0, 103
1, 104
0, 260
0, 695
0, 694
1, 695
0, 6676
1, 104
0, 104
1, 103
0, 104
1, 207
0, 104
1, 104
0, 207
1, 933
0, 104
1, 933
0, 104
1, 104
0, 612
0, 694
1, 695
0, 7123
1, 103
0, 104
1, 104
0, 103
1, 208
0, 103
1, 104
0, 207
1, 934
0, 103
1, 933
0, 104
1, 104
0, 166
1, 695
0, 694
1, 694
0, 6875
1, 104
0, 103
1, 104
0, 104
1, 207
0, 104
1, 103
0, 208
1, 933
0, 104
1, 933
0, 103
1, 104
0, 420
1, 689
0, 695
1, 694
0, 6522
1, 104
0, 104
1, 103
0, 104
1, 207
0, 104
1, 104
0, 207
1, 933
0, 104
1, 933
0, 104
1, 176
0, 694
0, 695
1, 694
0, 6969
1, 103
0, 104
1, 104
0, 103
1, 208
0, 103
1, 104
0, 207
1, 934
0, 103
1, 933
0, 104
1, 104
0, 321
0, 694
0, 695
1, 694
0, 6616
1, 104
0, 104
1, 103
0, 104
1, 207
0, 104
1, 104
0, 207
1, 933
0, 104
1, 933
0, 104
1, 103
0, 673
0, 695
1, 694
0, 7063
1, 103
0, 104
1, 104
0, 103
1, 208
0, 103
1, 104
0, 207
1, 934
0, 103
1, 933
0, 104
1, 104
0, 227
1, 694
0, 700
1, 689
0, 6710
1, 104
0, 104
1, 104
0, 103
1, 208
0, 103
1, 104
0, 207
1, 933
0, 104
1, 934
0, 103
1, 104
0, 578
0, 695
1, 696
0, 7155
1, 104
0, 103
1, 104
0, 104
1, 207
0, 104
1, 103
0, 208
1, 933
0, 104
1, 933
0, 103
1, 104
0, 133
1, 696
0, 692
1, 695
0, 6805
1, 103
0, 104
1, 104
0, 103
1, 208
0, 103
1, 104
0, 207
1, 934
0, 103
1, 933
0, 104
1, 104
0, 484
0, 695
1, 694
0, 7251
1, 104
0, 103
1, 104
0, 104
1, 207
0, 104
1, 103
0, 208
1, 933
0, 104
1, 933
0, 103
1, 104
0, 104
1, 726
0, 597
1, 700
0, 6997
1, 104
0, 104
1, 103
0, 104
1, 207
0, 104
1, 104
0, 207
1, 933
0, 104
1, 933
0, 104
1, 103
0, 287
0, 695
0, 694
1, 694
0, 6651
1, 104
0, 103
1, 104
0, 104
1, 207
0, 104
1, 103
0, 208
1, 933
0, 104
1, 933
0, 103
1, 104
0, 639
0, 694
1, 695
0, 7096
1, 104
0, 104
1, 103
0, 104
1, 207
0, 104
1, 104
0, 207
1, 933
0, 104
1, 933
0, 104
1, 103
0, 193
1, 695
0, 694
1, 694
0, 6745
1, 104
0, 103
1, 104
0, 104
1, 207
0, 104
1, 103
0, 208
1, 933
0, 104
1, 933
0, 103
1, 104
0, 545
0, 694
1, 695
0, 7191
1, 103
0, 104
1, 104
0, 103
1, 208
0, 103
1, 104
0, 207
1, 934
0, 103
1, 933
0, 104
1, 104
0, 104
1, 725
0, 658
1, 694
0, 6943
1, 104
0, 104
1, 103
0, 104
1, 207
0, 104
1, 104
0, 207
1, 933
0, 104
1, 933
0, 104
1, 103
0, 347
1, 694
0, 695
1, 694
0, 6591
1, 104
0, 104
1, 103
0, 104
1, 207
0, 104
1, 104
0, 207
1, 933
0, 104
1, 933
0, 104
1, 107
0, 694
0, 695
1, 694
0, 7038
1, 104
0, 103
1, 104
0, 104
1, 207
0, 104
1, 103
0, 208
1, 933
0, 104
1, 933
0, 103
1, 104
0, 252
0, 694
0, 694
1, 695
0, 6686
1, 104
0, 103
1, 104
0, 104
1, 207
0, 104
1, 103
0, 208
1, 933
0, 104
1, 933
0, 104
1, 103
0, 603
0, 695
1, 700
0, 7127
1, 103
0, 104
1, 104
0, 103
1, 208
0, 103
1, 104
0, 207
1, 934
0, 103
1, 934
0, 103
1, 104
0, 157
1, 694
0, 694
1, 695
0, 6781
1, 103
0, 104
1, 104
0, 103
1, 208
0, 103
1, 104
0, 207
1, 933
0, 104
1, 933
0, 104
1, 104
0, 508
0, 695
1, 694
0, 7227
1, 103
0, 104
1, 104
0, 103
1, 208
0, 104
1, 103
0, 208
1, 933
0, 103
1, 934
0, 103
1, 104
0, 104
1, 725
0, 622
1, 695
0, 6978
1, 104
0, 103
1, 104
0, 104
1, 207
0, 104
1, 103
0, 208
1, 933
0, 104
1, 933
0, 104
1, 103
0, 311
0, 695
0, 694
1, 700
0, 6621
1, 103
0, 104
1, 104
0, 103
1, 208
0, 103
1, 104
0, 207
1, 934
0, 103
1, 933
0, 104
1, 104
0, 663
0, 694
1, 695
0, 7072
1, 104
0, 103
1, 104
0, 104
1, 207
0, 104
1, 103
0, 208
1, 933
0, 104
1, 933
0, 104
1, 103
0, 217
1, 695
0, 694
1, 694
0, 6824
1, 104
0, 104
1, 103
0, 104
1, 207
0, 104
1, 104
0, 207
1, 933
0, 104
1, 933
0, 104
1, 103
0, 466
0, 694
1, 707
0, 7154
1, 104
0, 103
1, 104
0, 104
1, 207
0, 104
1, 103
0, 208
1, 933
0, 104
1, 933
0, 103
1, 104
0, 123
1, 707
0, 682
1, 694
0, 6919
1, 103
0, 104
1, 104
0, 103
1, 208
0, 103
1, 104
0, 207
1, 934
0, 103
1, 934
0, 103
1, 104
0, 371
1, 700
0, 689
1, 694
0, 6567
1, 103
0, 104
1, 104
0, 103
1, 208
0, 104
1, 103
0, 208
1, 933
0, 103
1, 934
0, 103
1, 132
0, 694
0, 695
1, 694
0, 7013
1, 104
0, 104
1, 104
0, 103
1, 208
0, 103
1, 104
0, 207
1, 934
0, 103
1, 933
0, 104
1, 104
0, 276
0, 694
0, 695
1, 694
0, 6661
1, 104
0, 104
1, 103
0, 104
1, 207
0, 104
1, 104
0, 207
1, 933
0, 104
1, 933
0, 104
1, 103
0, 628
0, 695
1, 694
0, 7107
1, 104
0, 104
1, 103
0, 104
1, 207
0, 104
1, 104
0, 207
1, 933
0, 104
1, 933
0, 104
1, 104
0, 182
1, 694
0, 694
1, 700
0, 6750
1, 104
0, 103
1, 104
0, 104
1, 207
0, 104
1, 104
0, 207
1, 933
0, 104
1, 933
0, 104
1, 103
0, 534
1, 695
0, 694
1, 695
0, 6506
1, 104
0, 104
1, 103
0, 104
1, 207
0, 104
1, 104
0, 207
1, 933
0, 104
1, 933
0, 104
1, 191
0, 695
0, 694
1, 695
0, 6849
1, 104
0, 103
1, 104
0, 104
1, 207
0, 104
1, 103
0, 208
1, 933
0, 104
1, 933
0, 103
1, 104
0, 440
1, 695
0, 694
1, 694
0, 6601
1, 104
0, 104
1, 103
0, 104
1, 207
0, 104
1, 104
0, 207
1, 933
0, 104
1, 933
0, 104
1, 103
0, 689
0, 694
1, 695
0, 7046
1, 104
0, 104
1, 104
0, 103
1, 208
0, 103
1, 104
0, 207
1, 933
0, 104
1, 933
0, 104
1, 104
0, 248
0, 689
0, 694
1, 694
0, 6695
1, 104
0, 103
1, 104
0, 104
1, 207
0, 104
1, 103
0, 208
1, 933
0, 104
1, 933
0, 103
1, 104
0, 595
0, 694
1, 695
0, 7140
1, 104
0, 104
1, 103
0, 104
1, 207
0, 104
1, 104
0, 207
1, 933
0, 104
1, 933
0, 104
1, 103
0, 149
1, 694
0, 695
1, 694
0, 6789
1, 103
0, 104
1, 104
0, 104
1, 207
0, 104
1, 103
0, 208
1, 933
0, 103
1, 934
0, 103
1, 104
0, 501
1, 694
0, 695
1, 694
0, 6540
1, 104
0, 103
1, 104
0, 104
1, 207
0, 104
1, 104
0, 207
1, 933
0, 104
1, 933
0, 104
1, 158
0, 694
0, 700
1, 689
0, 6883
1, 103
0, 104
1, 104
0, 103
1, 208
0, 104
1, 103
0, 208
1, 933
0, 103
1, 934
0, 103
1, 104
0, 407
1, 694
0, 694
1, 695
0, 6634
1, 104
0, 103
1, 104
0, 104
1, 207
0, 104
1, 103
0, 208
1, 933
0, 104
1, 933
0, 104
1, 103
0, 655
0, 695
1, 694
0, 7080
1, 104
0, 104
1, 103
0, 104
1, 207
0, 104
1, 104
0, 207
1, 933
0, 104
1, 933
0, 104
1, 103
0, 210
1, 694
0, 694
1, 695
0, 6728
1, 103
0, 104
1, 104
0, 103
1, 208
0, 104
1, 103
0, 208
1, 933
0, 103
1, 934
0, 103
1, 104
0, 561
0, 695
1, 700
0, 7168
1, 104
0, 103
1, 104
0, 104
1, 207
0, 104
1, 103
0, 208
1, 933
0, 104
1, 933
0, 103
1, 104
0, 115
1, 714
0, 675
1, 695
0, 6821
1, 104
0, 104
1, 103
0, 104
1, 208
0, 103
1, 104
0, 207
1, 933
0, 104
1, 933
0, 104
1, 104
0, 467
0, 695
1, 704
0, 7258
1, 103
0, 104
1, 104
0, 103
1, 208
0, 103
1, 104
0, 208
1, 933
0, 103
1, 933
0, 104
1, 104
0, 103
1, 726
0, 581
1, 695
0, 7019
1, 103
0, 104
1, 104
0, 103
1, 208
0, 103
1, 104
0, 207
1, 934
0, 103
1, 933
0, 104
1, 104
0, 270
0, 694
0, 695
1, 694
0, 6667
1, 104
0, 103
1, 104
0, 104
1, 207
0, 104
1, 103
0, 208
1, 933
0, 103
1, 208
0, 167
0, 694
0, 700
0, 689
1, 695
0, 7112
1, 104
0, 103
1, 104
0, 104
1, 207
0, 104
1, 103
0, 208
1, 933
0, 104
1, 207
0, 104
1, 622
0, 384
1, 694
0, 695
1, 694
0, 6864
1, 104
0, 103
1, 104
0, 104
1, 207
0, 104
1, 103
0, 208
1, 933
0, 104
1, 207
0, 104
1, 622
0, 633
1, 694
0, 694
1, 695
0, 6511
1, 104
0, 104
1, 103
0, 104
1, 207
0, 104
1, 104
0, 207
1, 933
0, 104
1, 207
0, 322
1, 695
0, 694
0, 695
1, 694
0, 6957
1, 104
0, 104
1, 103
0, 104
1, 207
0, 104
1, 104
0, 207
1, 933
0, 104
1, 207
0, 104
1, 622
0, 540
0, 694
0, 700
1, 689
0, 6605
1, 104
0, 103
1, 104
0, 104
1, 207
0, 104
1, 103
0, 208
1, 933
0, 104
1, 207
0, 228
0, 695
0, 694
0, 695
1, 694
0, 7051
1, 104
0, 104
1, 103
0, 104
1, 207
0, 104
1, 104
0, 207
1, 933
0, 104
1, 207
0, 104
1, 622
0, 445
0, 695
0, 694
1, 695
0, 6803
1, 104
0, 103
1, 104
0, 104
1, 207
0, 104
1, 104
0, 207
1, 933
0, 104
1, 207
0, 104
1, 621
0, 694
1, 695
1, 694
0, 7250
1, 103
0, 104
1, 104
0, 103
1, 208
0, 103
1, 104
0, 207
1, 934
0, 103
1, 208
0, 103
1, 622
1, 247
0, 695
0, 694
1, 700
0, 6892
1, 104
0, 104
1, 103
0, 104
1, 207
0, 104
1, 104
0, 207
1, 933
0, 104
1, 207
0, 104
1, 622
0, 599
1, 694
0, 695
1, 694
0, 6649
1, 104
0, 104
1, 104
0, 103
1, 208
0, 103
1, 104
0, 207
1, 933
0, 104
1, 208
0, 184
0, 694
0, 695
1, 694
1, 695
0, 7095
1, 103
0, 104
1, 104
0, 104
1, 207
0, 104
1, 103
0, 208
1, 933
0, 103
1, 208
0, 104
1, 622
0, 401
1, 694
0, 695
1, 694
0, 6743
1, 104
0, 104
1, 104
0, 103
1, 208
0, 103
1, 104
0, 207
1, 933
0, 104
1, 208
0, 103
1, 681
0, 695
1, 694
1, 695
0, 7189
1, 103
0, 104
1, 104
0, 103
1, 208
0, 103
1, 104
0, 208
1, 933
0, 103
1, 208
0, 103
1, 622
0, 308
0, 700
0, 689
1, 694
0, 6941
1, 104
0, 103
1, 104
0, 104
1, 207
0, 104
1, 104
0, 207
1, 933
0, 104
1, 207
0, 104
1, 622
0, 556
1, 694
0, 694
1, 695
0, 6692
1, 104
0, 104
1, 103
0, 104
1, 208
0, 103
1, 104
0, 207
1, 933
0, 104
1, 207
0, 141
0, 695
0, 694
0, 695
1, 694
0, 7035
1, 104
0, 104
1, 103
0, 104
1, 207
0, 104
1, 104
0, 207
1, 933
0, 104
1, 207
0, 104
1, 622
0, 462
1, 694
0, 694
1, 695
0, 6787
1, 103
0, 104
1, 104
0, 103
1, 208
0, 103
1, 104
0, 207
1, 934
0, 103
1, 208
0, 103
1, 638
0, 694
1, 700
1, 689
0, 7233
1, 104
0, 103
1, 104
0, 104
1, 207
0, 104
1, 103
0, 208
1, 937
0, 100
1, 207
0, 104
1, 622
1, 263
0, 695
0, 694
1, 695
0, 6881
1, 103
0, 104
1, 104
0, 103
1, 208
0, 103
1, 104
0, 207
1, 934
0, 103
1, 208
0, 103
1, 622
0, 616
1, 695
0, 694
1, 694
0, 6633
1, 104
0, 103
1, 104
0, 104
1, 207
0, 104
1, 103
0, 208
1, 933
0, 104
1, 933
0, 103
1, 104
0, 657
0, 694
1, 695
0, 7078
1, 104
0, 104
1, 103
0, 104
1, 207
0, 104
1, 104
0, 207
1, 933
0, 104
1, 933
0, 104
1, 103
0, 211
1, 694
0, 695
1, 700
0, 6721
1, 104
0, 103
1, 104
0, 104
1, 207
0, 104
1, 103
0, 208
1, 933
0, 104
1, 933
0, 103
1, 104
0, 563
0, 694
1, 695
0, 7172
1, 104
0, 104
1, 103
0, 104
1, 207
0, 104
1, 104
0, 207
1, 933
0, 104
1, 933
0, 104
1, 103
0, 117
1, 713
0, 676
1, 694
0, 6821
1, 104
0, 103
1, 104
0, 104
1, 207
0, 104
1, 103
0, 208
1, 933
0, 104
1, 933
0, 104
1, 103
0, 469
1, 694
0, 695
1, 694
0, 6572
1, 104
0, 104
1, 103
0, 104
1, 207
0, 104
1, 104
0, 207
1, 933
0, 104
1, 933
0, 104
1, 126
0, 694
0, 695
1, 694
0, 6915
1, 104
0, 103
1, 104
0, 104
1, 207
0, 104
1, 103
0, 208
1, 933
0, 104
1, 933
0, 103
1, 104
0, 375
0, 700
0, 688
1, 695
0, 6666
1, 104
0, 104
1, 103
0, 104
1, 207
0, 104
1, 104
0, 207
1, 933
0, 104
1, 933
0, 104
1, 103
0, 623
0, 695
1, 694
0, 7113
1, 103
0, 104
1, 104
0, 103
1, 208
0, 104
1, 103
0, 208
1, 933
0, 103
1, 934
0, 103
1, 104
0, 177
1, 694
0, 694
1, 695
0, 6761
1, 103
0, 104
1, 104
0, 103
1, 208
0, 103
1, 104
0, 207
1, 934
0, 103
1, 933
0, 104
1, 104
0, 528
0, 695
1, 694
0, 7207
1, 104
0, 103
1, 104
0, 104
1, 207
0, 104
1, 104
0, 207
1, 933
0, 104
1, 933
0, 104
1, 103
0, 104
1, 726
0, 647
1, 689
0, 6855
1, 104
0, 103
1, 104
0, 104
1, 207
0, 104
1, 103
0, 208
1, 933
0, 104
1, 933
0, 104
1, 103
0, 434
1, 695
0, 694
1, 694
0, 6608
1, 103
0, 104
1, 104
0, 103
1, 208
0, 103
1, 104
0, 207
1, 934
0, 103
1, 933
0, 104
1, 104
0, 682
0, 694
1, 695
0, 6949
1, 104
0, 104
1, 103
0, 104
1, 207
0, 104
1, 104
0, 207
1, 933
0, 104
1, 933
0, 104
1, 104
0, 339
1, 694
0, 695
1, 694
0, 6702
1, 103
0, 104
1, 104
0, 103
1, 208
0, 104
1, 103
0, 208
1, 933
0, 103
1, 934
0, 103
1, 104
0, 588
0, 694
1, 695
0, 7147
1, 104
0, 103
1, 104
0, 104
1, 207
0, 104
1, 104
0, 207
1, 933
0, 104
1, 933
0, 104
1, 103
0, 142
1, 694
0, 695
1, 694
0, 6796
1, 103
0, 104
1, 104
0, 103
1, 208
0, 104
1, 103
0, 208
1, 933
0, 103
1, 934
0, 103
1, 104
0, 494
0, 694
1, 694
0, 7242
1, 104
0, 103
1, 104
0, 104
1, 207
0, 104
1, 103
0, 208
1, 933
0, 104
1, 933
0, 104
1, 103
0, 104
1, 726
0, 607
1, 694
0, 6890
1, 103
0, 104
1, 104
0, 103
1, 208
0, 103
1, 104
0, 208
1, 933
0, 103
1, 933
0, 104
1, 104
0, 400
0, 694
0, 694
1, 695
0, 6641
1, 104
0, 103
1, 104
0, 104
1, 207
0, 104
1, 103
0, 208
1, 933
0, 103
1, 934
0, 103
1, 104
0, 654
0, 689
1, 694
0, 6983
1, 104
0, 104
1, 103
0, 104
1, 207
0, 104
1, 104
0, 207
1, 933
0, 104
1, 933
0, 104
1, 103
0, 306
1, 695
0, 694
1, 695
0, 6735
1, 103
0, 104
1, 104
0, 103
1, 208
0, 103
1, 104
0, 207
1, 933
0, 104
1, 933
0, 104
1, 104
0, 554
0, 695
1, 694
0, 7077
1, 104
0, 103
1, 104
0, 104
1, 207
0, 104
1, 104
0, 207
1, 933
0, 104
1, 933
0, 104
1, 103
0, 212
1, 695
0, 694
1, 695
0, 6828
1, 104
0, 104
1, 103
0, 104
1, 207
0, 104
1, 104
0, 207
1, 933
0, 104
1, 933
0, 104
1, 103
0, 461
0, 694
1, 712
0, 7257
1, 104
0, 104
1, 104
0, 103
1, 208
0, 103
1, 104
0, 207
1, 934
0, 103
1, 933
0, 104
1, 104
0, 103
1, 726
0, 574
1, 695
0, 6922
1, 104
0, 104
1, 103
0, 104
1, 207
0, 104
1, 104
0, 207
1, 933
0, 104
1, 933
0, 104
1, 103
0, 367
1, 694
0, 695
1, 694
0, 6675
1, 103
0, 104
1, 104
0, 103
1, 208
0, 103
1, 104
0, 207
1, 934
0, 103
1, 933
0, 104
1, 104
0, 615
0, 694
1, 695
0, 7016
1, 104
0, 104
1, 103
0, 104
1, 207
0, 104
1, 104
0, 207
1, 933
0, 104
1, 933
0, 104
1, 103
0, 273
1, 694
0, 695
1, 700
0, 6762
1, 104
0, 104
1, 104
0, 103
1, 208
0, 103
1, 104
0, 207
1, 933
0, 104
1, 933
0, 104
1, 104
0, 521
0, 694
1, 694
0, 7111
1, 104
0, 103
1, 104
0, 104
1, 207
0, 104
1, 104
0, 207
1, 933
0, 104
1, 933
0, 104
1, 103
0, 179
1, 694
0, 695
1, 694
0, 6862
1, 104
0, 104
1, 104
0, 103
1, 208
0, 103
1, 104
0, 207
1, 933
0, 104
1, 933
0, 104
1, 104
0, 427
1, 694
0, 694
1, 695
0, 6510
1, 104
0, 104
1, 103
0, 104
1, 207
0, 104
1, 104
0, 207
1, 933
0, 104
1, 933
0, 104
1, 188
0, 694
0, 695
1, 694
0, 6957
1, 103
0, 104
1, 104
0, 103
1, 208
0, 103
1, 104
0, 207
1, 934
0, 103
1, 933
0, 104
1, 104
0, 332
0, 700
0, 689
1, 695
0, 6708
1, 104
0, 103
1, 104
0, 104
1, 207
0, 104
1, 104
0, 207
1, 933
0, 104
1, 933
0, 104
1, 103
0, 581
0, 695
1, 694
0, 7051
1, 103
0, 104
1, 104
0, 103
1, 208
0, 103
1, 104
0, 208
1, 933
0, 103
1, 934
0, 103
1, 104
0, 238
0, 695
0, 694
1, 695
0, 6802
1, 104
0, 103
1, 104
0, 104
1, 207
0, 104
1, 103
0, 208
1, 933
0, 104
1, 933
0, 104
1, 103
0, 487
0, 694
1, 695
0, 7145
1, 103
0, 104
1, 104
0, 103
1, 208
0, 103
1, 104
0, 207
1, 934
0, 103
1, 933
0, 104
1, 104
0, 144
1, 695
0, 694
1, 700
0, 6891
1, 104
0, 103
1, 104
0, 104
1, 207
0, 104
1, 103
0, 208
1, 933
0, 104
1, 933
0, 103
1, 104
0, 393
1, 694
0, 695
1, 694
0, 6544
1, 104
0, 104
1, 105
0, 102
1, 208
0, 103
1, 104
0, 207
1, 933
0, 104
1, 933
0, 104
1, 154
0, 695
0, 694
1, 694
0, 6991
1, 103
0, 104
1, 104
0, 104
1, 207
0, 104
1, 103
0, 208
1, 933
0, 103
1, 934
0, 103
1, 104
0, 299
0, 694
0, 695
1, 694
0, 6742
1, 104
0, 104
1, 103
0, 104
1, 207
0, 104
1, 104
0, 207
1, 933
0, 104
1, 933
0, 104
1, 103
0, 548
0, 694
1, 694
0, 7085
1, 104
0, 103
1, 104
0, 104
1, 207
0, 104
1, 103
0, 208
1, 933
0, 104
1, 933
0, 103
1, 104
0, 210
1, 689
0, 695
1, 694
0, 6836
1, 104
0, 104
1, 103
0, 104
1, 207
